comment_id	user_id	media_id	parent_comment_id	content	timestamp	deleted	tag	upvotes	downvotes	user_vote_type	username	profile_picture_url	is_mod	is_admin	reply_count	total_votes	changes
30692	6120929	131140		One of the bad ones out there. 	2026-01-07T21:33:46.000Z		16	0	0		SushanLog	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6120929-KKeauXCGNmdy.jpg			0	457	parent_comment_id,deleted,user_vote_type,is_mod,is_admin
29171	6768413	178005		Why do these women always obsess over men who add no value to their lives? And of course the creator is a woman 	2025-10-31T00:14:31.000Z			1	2		ShivaAshifer	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6768413-ArwckZ8sZcS4.png			2	10	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30715	6415908	137942		is this minecraft😭	2026-01-08T04:43:40.000Z			0	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
13252	5924286	137942		maaaan the chapters for this are coming out wayyyy to slow.	2024-07-12T09:37:13.000Z			0	0		Trueplayer49	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	3	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30691	6120929	153432		One of the good ones out there under the radar. 	2026-01-07T21:33:03.000Z		120	0	0		SushanLog	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6120929-KKeauXCGNmdy.jpg			0	457	parent_comment_id,deleted,user_vote_type,is_mod,is_admin
30095	6862180	153432		i feel so bad for the mc  (⁠╥⁠﹏⁠╥⁠)	2025-12-14T23:14:15.000Z			0	0		Finns	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6862180-wAOyRzJpfxjW.png			0	0	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28618	6688282	153432		peak 	2025-10-12T14:33:35.000Z			1	0		Asssshhhhh	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6688282-cB6P2DjLAlK3.jpg			0	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28148	6762676	153432		peakkest	2025-09-29T05:00:40.000Z			1	0		TempestASAP	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6762676-HcSk8ce1U3M6.jpg			0	17	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
19252	6737309	153432		season 1 is literally peak	2025-01-13T16:56:20.000Z			2	0		borof	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6737309-WPVStvQ4ijdd.jpg			0	4	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
12427	6526521	153432		peak	2024-06-25T19:28:15.000Z			1	0		Hqeu	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
4474	6257216	153432		Goated	2024-04-06T23:05:30.000Z			2	0		PotatoWithThoughts	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6257216-ARckkBo9FLI8.png			0	32	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
2808	6051520	153432		Pyo the goat	2024-03-21T14:37:21.000Z			2	0		Satoon	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6051520-XWfPKi0OOSze.png			0	44	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
8372	6051520	153432		Pyo the goat	2024-03-21T14:37:21.000Z			0	0		Satoon	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6051520-XWfPKi0OOSze.png			0	44	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30705	6247315	191967		animation got better from season 1, Studio Kai really putting in some work on their animes this season.	2026-01-08T00:43:08.000Z			0	0		SoulPurity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6247315-ULmIxcUDW9H1.png			0	0	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30702	7171235	192867		TV short? dammit.	2026-01-08T00:16:05.000Z			0	0		Yappatron	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7171235-DNk67QJkbGiw.jpg			0	105	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30706	6415908	191205		hmmm... interesting	2026-01-08T01:06:55.000Z			0	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30700	7171235	191205		"hmm... Will mister ""car"" himself remain as a kid for the entire season or will he convert into a young ekemen?"	2026-01-07T23:18:45.000Z			0	0		Yappatron	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7171235-DNk67QJkbGiw.jpg			0	105	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30683	6907832	191205		soo far looking good 	2026-01-07T19:27:18.000Z			0	0		Subaaruu	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6907832-OcSAvb87Hu79.jpg			0	8	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30681	6405762	191205		finally, more on management things but op mc lol the way I wanted	2026-01-07T19:09:34.000Z			0	0		itsemkokak	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6405762-adeMtAbLKlUL.jpg			0	8	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
22985	6415908	191205		this is gonna be a ||kingdom management|| kind of anime	2025-04-24T03:34:57.000Z			0	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			1	214	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30708	7575105	194028		 my wife 	2026-01-08T01:59:37.000Z			0	0		Levianeer15	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7575105-8HYFuZjCBy6K.png			0	1	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30616	6247315	194028		idk how they did it but an anime about laundry with amazing BGM just relaxed me so much! it was nice and chill I hope no major drama happens and keeps the vide.	2026-01-06T02:04:56.000Z			0	0		SoulPurity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6247315-ULmIxcUDW9H1.png			0	0	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29556	6120929	194028		interesting 🤔	2025-11-14T12:28:17.000Z			0	0		SushanLog	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6120929-KKeauXCGNmdy.jpg			0	457	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30717	397387	183661		somehow, I hope this turns into a romance between the commander and the isekai office worker	2026-01-08T05:42:56.000Z			0	0		name1	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	7	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
24170	6415908	183661		having mainly male protagonist always felt like a red flags.	2025-06-06T04:00:38.000Z			1	4		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	parent_comment_id,deleted,tag,upvotes,downvotes,user_vote_type,is_mod,is_admin
30699	7171235	167152		"you know.. this is the same ""I was reincarnated or teleported to be a hero, got betrayed, so I seek revenge"" kinda anime, but in a really creative different way, and for some reason crazy more animation budget."	2026-01-07T22:55:32.000Z			0	0		Yappatron	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7171235-DNk67QJkbGiw.jpg			0	105	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30674	6135913	167152		damn great first ep	2026-01-07T16:38:20.000Z			1	0		JCSM2828	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6135913-4hTc8QYiM6fD.jpg			0	12	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30640	5964823	167152		peak	2026-01-06T17:40:30.000Z			1	0		Kanak1803	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5964823-mrcOtOkmTSfl.jpg			0	-1	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30603	7123514	167152		Holy.peak	2026-01-05T11:29:47.000Z			1	0		IlyaMikhail	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7123514-d7MPZuMMLRYG.jpg			0	11	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30593	6965342	167152		PEAAAAAKK	2026-01-05T02:23:41.000Z			0	0		khimatienza4	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	3	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30576	6737700	167152		holy mother of peak	2026-01-04T15:28:22.000Z			2	0		ghosty5	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6737700-xleqW6BSCF3R.jpg			0	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30570	397387	167152		what an episode	2026-01-04T12:56:37.000Z			0	0		name1	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	7	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30568	7102060	167152		Hopefully it maintains the peak... Don't wanna get disappointed 5 episodes in	2026-01-04T11:23:16.000Z			2	0		Haidenkyubi	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			1	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30567	7460497	167152		the hype was deserved this shit is so peak. 🤚😭✋	2026-01-04T11:02:07.000Z			1	0		Gaur2704	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7460497-1GMCFGbxHWNT.jpg			0	18	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30566	5618687	167152		my god.. that was so good, sad its only 12 episodes 	2026-01-04T08:58:47.000Z			1	0		Acviper	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5618687-wrNRjoa9sHR9.jpg			0	28	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30564	6085636	167152		"Man looks like he's about to say ""I'm the bone of my sword."""	2026-01-04T08:23:46.000Z			0	0		arcue1d	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6085636-LCukZvoudfy1.jpg			0	1	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30563	6415908	167152		hmmmm	2026-01-04T07:52:03.000Z			0	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			1	214	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30562	7121519	167152		sheesh 	2026-01-04T05:26:18.000Z			0	0		Jilu	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7121519-T2Mzzep3z5UZ.jpg			0	0	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30559	6413365	167152		[deleted]	2026-01-04T03:27:23.000Z	1		2	2		Toni8	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6413365-fhgrZoltrqtm.jpg			1	7	parent_comment_id,tag,user_vote_type,is_mod,is_admin
30558	7434416	167152		peak	2026-01-04T02:51:26.000Z			0	0		MJKSHT	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7434416-jqdsJFs2KMva.jpg			0	-4	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30557	7434416	167152		this is beautiful	2026-01-04T02:51:24.000Z			0	0		MJKSHT	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7434416-jqdsJFs2KMva.jpg			0	-4	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30554	6163779	167152		Xylo is an absolute badass	2026-01-04T00:27:15.000Z			1	0		xemios	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6163779-qKuzoy37wRYW.jpg			0	1	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30553	6816361	167152		absolute banger of an episode 	2026-01-03T21:48:19.000Z		1	1	0		Lordsaski	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6816361-zDcKg3EMqQJq.jpg			0	7	parent_comment_id,deleted,user_vote_type,is_mod,is_admin
30549	6305502	167152		never in my entire life have I seen animation this peak 	2026-01-03T19:53:40.000Z			1	0		zensxin	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6305502-en0H9dTsFHy3.jpg			0	65	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30548	6929323	167152		Excellent Episode 	2026-01-03T19:17:59.000Z			2	0		Linkex	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6929323-cQAx9Je86EsB.png			0	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30543	5807967	167152		noice 👌	2026-01-03T16:17:45.000Z			0	0		thakur0180	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5807967-kg4BZpyLHgHb.png			0	0	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30542	6362139	167152		what an episode it was, the story, the animation... damn... i fell in love with this	2026-01-03T16:03:19.000Z			5	0		Bipin22	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6362139-GxpAI5QLWaRW.jpg			0	3	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30540	5911043	167152		absolute Banger of a first episode 	2026-01-03T15:39:58.000Z			1	0		Grymn	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5911043-jH8MTxttZgF9.jpg			0	42	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
22337	6120929	167152		seems good. 👍	2025-04-09T05:36:26.000Z			1	0		SushanLog	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6120929-KKeauXCGNmdy.jpg			0	457	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
13959	5795217	167152		This better be worth the hype	2024-07-27T23:55:20.000Z			0	0		Eyadx1	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5795217-mBrnPafq23ww.jpg			0	0	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
13958	5795217	167152		This better be worth the hyoe	2024-07-27T23:54:59.000Z			0	0		Eyadx1	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5795217-mBrnPafq23ww.jpg			0	0	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30676	5229659	182896		completely forgot last season ended mid final battle, and they wasted no time getting right back where it left off.  almost every MHA season has been better than the last, and this one is no different	2026-01-07T17:34:13.000Z			0	0		Jaijey	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5229659-StdwlFli4HVT.jpg			0	14	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30082	6792755	182896		I'm not crying, you're crying.	2025-12-14T08:22:16.000Z			2	0		Cafien	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6792755-POzOzIxkSUUR.jpg			0	62	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30079	6570366	182896		Final Episode is so emotional 😭	2025-12-14T04:01:39.000Z			4	0		HariZ49	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6570366-Nqzi8OOROz39.jpg			0	15	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30077	7288097	182896		✋🥹🤚	2025-12-14T03:50:36.000Z			2	0		MhdFaizal	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7288097-LAmg6uvOiP19.jpg			0	14	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30072	5525126	182896		what about midoria and ochako?	2025-12-13T23:12:13.000Z			2	0		MightyCoderX	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5525126-7D72AWhuSldK.jpg			2	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30071	5949101	182896		watching this since 2016, a rollercoaster lf emotions, i really like how the story end. 10/10	2025-12-13T23:09:26.000Z			2	0		Zironator	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	0	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30063	7041573	182896		Finally, this is the end of an outstanding journey! 	2025-12-13T15:49:38.000Z		11	3	0		ThexFool	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7041573-fLP2TAzITUeH.jpg			0	5	parent_comment_id,deleted,user_vote_type,is_mod,is_admin
30060	6982414	182896		masterpiece,true masterpiece 	2025-12-13T14:54:03.000Z			2	0		Fofh	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30059	5987397	182896		it was really a rollercoaster of emotions. like all might, looking back at this lengthy road, I'm glad I travelled along it 😊	2025-12-13T14:22:47.000Z			4	0		Avronix	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5987397-9uJ4la98kGC3.jpg			0	11	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30058	6891092	182896		it was beautiful 😭	2025-12-13T13:53:41.000Z			1	0		KrSaber	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6891092-vHimsE2eApdC.jpg			0	1	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30057	6244220	182896		it's joever...	2025-12-13T13:23:16.000Z			2	0		NekoMimiOfficial	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6244220-xbIG3jteCN6a.png	1		0	6	parent_comment_id,deleted,tag,user_vote_type,is_admin
29946	6305502	182896		time to bid farewell to this series next week. I'm not ready 😭	2025-12-06T09:55:07.000Z			4	0		zensxin	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6305502-en0H9dTsFHy3.jpg			0	65	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29874	6699063	182896		damn ,that's so emotional 	2025-12-01T09:12:13.000Z		9	4	0		Midnightttt	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6699063-j6Ztf2Ww2mSI.jpg			0	4	parent_comment_id,deleted,user_vote_type,is_mod,is_admin
29791	5871063	182896		i don't really care what people think. this series is goated and the ending is a good close to the story. him loosing his powers make sense	2025-11-25T19:24:51.000Z			5	1		LoanLee	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5871063-QutmjS6lNHOq.jpg			1	17	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29748	6305502	182896		my eyes are blessed 😭 what is this peak?!! hands on ♾️/♾️	2025-11-23T14:34:22.000Z			1	0		zensxin	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6305502-en0H9dTsFHy3.jpg			0	65	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29731	5837962	182896		This episode was great	2025-11-22T18:35:40.000Z			2	0		NAM3ofVIOLATION	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5837962-vkkd9jvv5gx4.jpg			0	3	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29597	6792755	182896		"Fun fact: Astro, the main character from My Hero Academia Author Kohei Horikoshi's other Manga ""Barrage"" has appeared in today's MHA episode."	2025-11-18T01:17:59.000Z			3	0		Cafien	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6792755-POzOzIxkSUUR.jpg			0	62	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29586	277776	182896		one punch man s3 needs to learn from this animation got damn what an animation 	2025-11-16T01:21:59.000Z			2	0		Valprince190	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b277776-0qIIiLymSpJL.jpg			0	17	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29583	5987397	182896		all for one hands down got to be one of fictions worst villains. 	2025-11-15T11:11:39.000Z			2	0		Avronix	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5987397-9uJ4la98kGC3.jpg			0	11	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29402	7186153	182896		"""im in""-1.3 seconds"	2025-11-08T11:19:28.000Z			0	0		guywithacoolname	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7186153-5qAziLCZhm67.jpg			0	3	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29333	7434416	182896		Hi guys	2025-11-05T22:59:05.000Z			0	0		MJKSHT	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7434416-jqdsJFs2KMva.jpg			0	-4	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29227	7089516	182896		old haters became fans ...need new haters💀peak💎	2025-11-02T05:31:15.000Z			2	0		Draco024	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7089516-BXF9ehxiEhvY.jpg			1	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29218	6830276	182896		peak🔥	2025-11-01T22:46:32.000Z			0	0		Halcania	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	0	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29158	5720622	182896		bakugoooooooo	2025-10-30T14:48:50.000Z			1	0		SHARIQ	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5720622-MTYiQRouLv8h.jpg			0	3	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29157	5720622	182896		every episode is peak..... 	2025-10-30T14:48:44.000Z			0	0		SHARIQ	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5720622-MTYiQRouLv8h.jpg			0	3	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28898	6645401	182896		they are really going all out for this season🥹	2025-10-20T16:12:56.000Z			4	0		StannyAnime	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6645401-4DBZYk4xttAU.jpg			0	9	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28873	5871063	182896		what is this peak??? 	2025-10-19T20:35:16.000Z			2	0		LoanLee	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5871063-QutmjS6lNHOq.jpg			0	17	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28846	7288097	182896		every episode is peak	2025-10-19T06:46:43.000Z			3	0		MhdFaizal	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7288097-LAmg6uvOiP19.jpg			0	14	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28841	7132191	182896		it's so peak 🙌	2025-10-19T01:28:29.000Z			2	0		Takeshiisq	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7132191-Y5bXVkbqOF08.jpg			0	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28573	6768413	182896		Yall watching all these seasons just for the ending to be ah. Make it make sense you femboys	2025-10-11T13:31:36.000Z			1	7		ShivaAshifer	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6768413-ArwckZ8sZcS4.png			3	10	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28572	277776	182896		damn animation is crazy	2025-10-11T12:20:47.000Z			4	0		Valprince190	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b277776-0qIIiLymSpJL.jpg			0	17	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28344	6568071	182896		Damn. The whole episode kept me at the edge of my seat. 	2025-10-05T17:22:06.000Z			2	0		Bcuizon	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	7	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
28304	6570366	182896		Let's go 🔥 the Peak is back	2025-10-04T12:45:43.000Z			1	0		HariZ49	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6570366-Nqzi8OOROz39.jpg			0	15	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
23677	7040733	182896		Gonna be so peak	2025-05-22T12:26:33.000Z			1	0		Dagger	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7040733-eAzvM626EZiS.png			0	1	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
18979	6148379	182896		final season part 1	2025-01-08T03:46:12.000Z			1	0		Suunja	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6148379-kQe8qlfvNFbs.jpg			0	13	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
16539	5839632	182896		last season	2024-10-14T18:18:56.000Z			1	0		ShadowSensei	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b5839632-mZ3xtoXR9SNq.png			0	40	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
16441	6219870	182896		they did not need another season	2024-10-12T20:01:12.000Z			0	7		vvxrtues	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6219870-UDGENZUYzKT2.jpg			1	-8	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30672	6305502	180082		delayed again?	2026-01-07T15:10:02.000Z			0	0		zensxin	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6305502-en0H9dTsFHy3.jpg			0	65	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30546	6329930	180082		this anime is kinda corny but absolute cinema no doubt 	2026-01-03T18:51:00.000Z			0	0		unknownx	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6329930-ZAmN683hXGy9.jpg			0	19	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30476	6208355	180082		how is it ? good?	2026-01-01T11:35:48.000Z			0	0		NITHINSPACETIME	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6208355-7AAelM4EjF3y.png			1	67	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30464	7460497	180082		I'm just disappointed at myself from continuing this....	2026-01-01T04:15:31.000Z			0	1		Gaur2704	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7460497-1GMCFGbxHWNT.jpg			0	18	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30440	6767115	180082		why is it kinda good tho	2025-12-31T03:33:59.000Z			1	0		meememopop	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/default.png			0	10	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30343	7145565	180082		i cringed when i saw 67 haha 	2025-12-26T23:34:07.000Z			1	0		maki123maki	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7145565-AWOCVdIkH5I6.jpg			0	10	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30164	6732509	180082		The characters are tropey but not even in a fun way. They fail to stand out or be memorable within their own trope. Remind me why we need another harem anime where the male lead makes weird sexual remarks about his female friends and we're supposed to accept that as normal again???	2025-12-19T03:03:49.000Z			1	4		notKyleC	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6732509-3BgEydx0ur32.jpg			0	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30163	6732509	180082		i heard praises so i thought this show was an uncut gem but genuinely it is so mediocre I'm wondering why it was even made. So many times it tries to sound profound but just ends up falling flat while delivering half baked messages that aren't really helpful or productive :/	2025-12-19T02:59:58.000Z			1	1		notKyleC	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6732509-3BgEydx0ur32.jpg			1	2	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
30053	6415908	180082		I think that was a good call from the side of Saku, do that if you know that you're in Public spaces, or you know that there was no firearms worn.	2025-12-13T07:04:18.000Z			0	0		Fearocanity	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6415908-Bd4DNPf0taaA.jpg			0	214	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29699	6305502	180082		the situation this anime is in reminds me of Zom100 🥹	2025-11-20T17:30:07.000Z			1	0		zensxin	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b6305502-en0H9dTsFHy3.jpg			0	65	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
29667	7490725	180082		woi	2025-11-19T12:39:12.000Z			0	0		LimsZZ	https://s4.anilist.co/file/anilistcdn/user/avatar/medium/b7490725-YdTbRWKcSoA6.jpg			0	0	parent_comment_id,deleted,tag,user_vote_type,is_mod,is_admin
